GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
jadx-core,jadx.core.dex.visitors,FixSwitchOverEnum,471,123,87,22,127,30,59,12,11,5
jadx-core,jadx.core.dex.visitors,ClassModifier,552,190,135,43,144,48,81,21,6,7
jadx-core,jadx.core.dex.visitors,ExtractFieldInit,109,814,41,131,30,199,36,74,2,22
jadx-core,jadx.core.dex.visitors,ProcessInstructionsVisitor,168,170,27,26,45,43,22,17,3,6
jadx-core,jadx.core.dex.visitors,AnonymousClassVisitor,34,205,15,24,14,51,14,11,0,5
jadx-core,jadx.core.dex.visitors,EnumVisitor,1615,39,287,1,390,10,182,3,36,3
jadx-core,jadx.core.dex.visitors,SignatureProcessor,631,62,87,7,154,21,61,9,16,7
jadx-core,jadx.core.dex.visitors,MarkMethodsForInline,324,24,71,3,73,9,43,4,5,3
jadx-core,jadx.core.dex.visitors,InlineMethods,309,66,38,11,67,18,26,8,5,4
jadx-core,jadx.core.dex.visitors,ProcessAnonymous,356,432,80,64,89,115,59,33,5,15
jadx-core,jadx.core.dex.visitors,OverrideMethodVisitor.SuperTypesData,0,15,0,0,0,6,0,3,0,3
jadx-core,jadx.core.dex.visitors,ShadowFieldVisitor,153,223,28,30,37,58,20,22,2,11
jadx-core,jadx.core.dex.visitors,DepthTraversal,11,45,0,4,2,12,0,6,0,4
jadx-core,jadx.core.dex.visitors,InitCodeVariables,18,220,5,31,4,70,5,24,0,11
jadx-core,jadx.core.dex.visitors,PrepareForCodeGen,257,547,44,103,63,142,34,68,4,22
jadx-core,jadx.core.dex.visitors,AttachCommentsVisitor,136,53,20,4,39,16,18,6,5,6
jadx-core,jadx.core.dex.visitors,ExtractFieldInit.ConstructorInitInfo,0,9,0,0,0,4,0,1,0,1
jadx-core,jadx.core.dex.visitors,ConstInlineVisitor,143,435,39,87,43,117,32,46,1,12
jadx-core,jadx.core.dex.visitors,AttachMethodDetails,1,48,2,6,1,12,2,6,0,4
jadx-core,jadx.core.dex.visitors,DotGraphVisitor,64,0,4,0,18,0,10,0,8,0
jadx-core,jadx.core.dex.visitors,CheckCode,70,80,20,12,15,22,13,7,1,3
jadx-core,jadx.core.dex.visitors,MethodInvokeVisitor,166,747,39,105,40,186,32,64,1,23
jadx-core,jadx.core.dex.instructions,FillArrayData,306,0,33,0,54,0,33,0,12,0
jadx-core,jadx.core.dex.instructions,IfOp,7,71,1,6,1,18,1,9,0,4
jadx-core,jadx.core.dex.instructions,InvokeNode,56,174,20,24,7,37,15,19,1,11
jadx-core,jadx.core.dex.instructions,SwitchInsn,232,151,30,16,44,42,23,18,4,14
jadx-core,jadx.core.dex.instructions,IndexInsnNode,54,62,4,6,11,13,4,8,1,6
jadx-core,jadx.core.dex.instructions,NewArrayNode,39,19,6,2,6,7,7,3,3,3
jadx-core,jadx.core.dex.instructions,GotoNode,15,17,0,0,2,6,2,3,2,3
jadx-core,jadx.core.dex.instructions,TargetInsnNode,0,8,0,0,0,4,0,3,0,3
jadx-core,jadx.core.dex.instructions,InsnDecoder,560,1113,59,115,105,214,56,126,3,22
jadx-core,jadx.core.dex.instructions,ConstStringNode,39,11,6,0,8,4,6,2,3,2
jadx-core,jadx.core.dex.instructions,FilledNewArrayNode,58,0,8,0,13,0,10,0,6,0
jadx-core,jadx.core.dex.instructions,ArithOp,0,98,0,2,0,19,0,5,0,4
jadx-core,jadx.core.dex.instructions,FillArrayInsn,78,0,6,0,20,0,13,0,10,0
jadx-core,jadx.core.dex.instructions,InvokeType,0,51,0,0,0,9,0,1,0,1
jadx-core,jadx.core.dex.instructions,InvokeCustomNode,203,0,20,0,51,0,29,0,19,0
jadx-core,jadx.core.dex.instructions,BaseInvokeNode,0,5,0,0,0,2,0,1,0,1
jadx-core,jadx.core.dex.instructions,PhiInsn,81,137,13,7,19,36,14,11,5,10
jadx-core,jadx.core.dex.instructions,IfNode,56,250,5,23,10,55,6,25,2,15
jadx-core,jadx.core.dex.instructions,InvokeCustomRawNode,130,0,12,0,31,0,17,0,11,0
jadx-core,jadx.core.dex.instructions,InvokeCustomBuilder,61,21,3,3,13,7,4,1,1,1
jadx-core,jadx.core.dex.instructions,ArithNode,131,175,15,19,20,37,13,16,1,10
jadx-core,jadx.core.dex.instructions,SwitchData,67,23,4,0,13,7,5,3,3,3
jadx-core,jadx.core.dex.instructions,InvokePolymorphicNode,127,0,10,0,29,0,12,0,7,0
jadx-core,jadx.core.dex.instructions,InsnType,0,285,0,0,0,48,0,1,0,1
jadx-core,jadx.core.dex.instructions,ConstClassNode,49,0,6,0,12,0,8,0,5,0
jadx-core,jadx.core.utils.input,InsnDataUtils,28,35,8,6,9,12,8,3,1,3
jadx-core,jadx.api.data,CommentStyle,71,0,0,0,14,0,5,0,5,0
jadx-core,jadx.api.data,CodeRefType,27,0,0,0,5,0,1,0,1,0
jadx-core,jadx.api.data,IJavaCodeRef,6,0,0,0,1,0,1,0,1,0
jadx-core,jadx.api.data,IJavaNodeRef.RefType,27,0,0,0,2,0,1,0,1,0
jadx-core,jadx.core.utils.exceptions,InvalidDataException,4,0,0,0,2,0,1,0,1,0
jadx-core,jadx.core.utils.exceptions,JadxRuntimeException,8,4,0,0,4,2,2,1,2,1
jadx-core,jadx.core.utils.exceptions,JadxException,23,0,0,0,8,0,4,0,4,0
jadx-core,jadx.core.utils.exceptions,JadxArgsValidateException,9,0,0,0,4,0,2,0,2,0
jadx-core,jadx.core.utils.exceptions,JadxOverflowException,4,0,0,0,2,0,1,0,1,0
jadx-core,jadx.core.utils.exceptions,CodegenException,33,0,0,0,12,0,6,0,6,0
jadx-core,jadx.core.utils.exceptions,DecodeException,21,0,0,0,8,0,4,0,4,0
jadx-core,jadx.core.xmlgen.entry,ValuesParser,343,0,54,0,85,0,41,0,7,0
jadx-core,jadx.core.xmlgen.entry,RawValue,22,0,0,0,7,0,4,0,4,0
jadx-core,jadx.core.xmlgen.entry,ProtoValue,44,0,0,0,18,0,11,0,11,0
jadx-core,jadx.core.xmlgen.entry,ResourceEntry,123,0,0,0,32,0,17,0,17,0
jadx-core,jadx.core.xmlgen.entry,RawNamedValue,22,0,0,0,7,0,4,0,4,0
jadx-core,jadx.core.xmlgen.entry,EntryConfig,1009,0,198,0,250,0,130,0,10,0
jadx-core,jadx.api.plugins.events.types,ReloadSettingsWindow,9,0,0,0,3,0,3,0,3,0
jadx-core,jadx.api.plugins.events.types,NodeRenamedByUser,55,0,2,0,18,0,11,0,10,0
jadx-core,jadx.api.plugins.events.types,ReloadProject,9,0,0,0,3,0,3,0,3,0
jadx-core,jadx.core.dex.visitors.shrink,CodeShrinkVisitor,188,500,65,93,44,125,48,44,4,9
jadx-core,jadx.core.dex.visitors.shrink,WrapInfo,8,15,0,0,1,6,1,3,1,3
jadx-core,jadx.core.dex.visitors.shrink,ArgsInfo,29,325,5,59,4,86,5,41,1,13
jadx-core,jadx.core.plugins.events,JadxEventsImpl,15,16,0,0,5,5,2,3,2,3
jadx-core,jadx.core.plugins.events,JadxEventsManager,45,20,4,0,9,7,6,3,4,3
jadx-core,jadx.core.plugins.events,JadxEventsManager.new ThreadFactory() {...},9,9,0,0,1,2,1,1,1,1
jadx-core,jadx.core.dex.trycatch,ExcHandlerAttr,9,11,0,0,2,5,2,3,2,3
jadx-core,jadx.core.dex.trycatch,ExceptionHandler,82,181,16,16,18,52,17,26,5,22
jadx-core,jadx.core.dex.trycatch,TryCatchBlockAttr,195,103,27,6,41,34,26,17,10,16
jadx-core,jadx.core.dex.trycatch,CatchAttr,11,37,1,3,3,12,3,6,2,5
jadx-core,jadx.core.codegen.utils,CodeGenUtils,89,192,21,19,29,52,20,15,3,12
jadx-core,jadx.core.codegen.utils,CodeComment,29,0,0,0,9,0,5,0,5,0
jadx-core,jadx.core.utils.android,AndroidResourcesMap,16,14,0,0,4,4,2,3,2,3
jadx-core,jadx.core.utils.android,ApplicationParams,55,0,0,0,18,0,10,0,10,0
jadx-core,jadx.core.utils.android,AndroidResourcesUtils,375,32,51,5,80,7,37,4,9,4
jadx-core,jadx.core.utils.android,AppAttribute,45,0,0,0,8,0,1,0,1,0
jadx-core,jadx.core.utils.android,DataInputDelegate,71,0,0,0,20,0,16,0,16,0
jadx-core,jadx.core.utils.android,TextResMapFile,83,45,2,2,17,12,4,3,3,2
jadx-core,jadx.core.utils.android,ExtDataInput,192,0,22,0,42,0,21,0,10,0
jadx-core,jadx.core.utils.android,AndroidManifestParser,464,0,64,0,119,0,49,0,17,0
jadx-core,jadx.core.utils.android,AndroidResourcesUtils.ResClsInfo,17,0,0,0,6,0,3,0,3,0
jadx-core,jadx.core.utils.android,Res9patchStreamDecoder.NinePatch,73,0,0,0,21,0,2,0,2,0
jadx-core,jadx.core.utils.android,Res9patchStreamDecoder,201,0,14,0,40,0,13,0,6,0
jadx-core,jadx.api.plugins.options,OptionDescription,4,0,0,0,2,0,2,0,2,0
jadx-core,jadx.api.plugins.options,OptionType,0,21,0,0,0,4,0,1,0,1
jadx-core,jadx.api.plugins.options,OptionFlag,0,27,0,0,0,5,0,1,0,1
jadx-core,jadx.core.dex.visitors.regions,CleanRegions,1,22,2,2,1,7,2,4,0,4
jadx-core,jadx.core.dex.visitors.regions,ReturnVisitor.ReturnRemoverVisitor,13,169,8,36,4,47,8,19,0,5
jadx-core,jadx.core.dex.visitors.regions,AbstractRegionVisitor,0,7,0,0,0,4,0,4,0,4
jadx-core,jadx.core.dex.visitors.regions,ReturnVisitor,0,12,0,2,0,4,0,3,0,2
jadx-core,jadx.core.dex.visitors.regions,CheckRegions.new AbstractRegionVisitor() {...},5,22,1,5,1,5,1,4,0,2
jadx-core,jadx.core.dex.visitors.regions,CheckRegions.new AbstractRegionVisitor() {...},0,23,0,4,0,7,0,4,0,2
jadx-core,jadx.core.dex.visitors.regions,IfRegionVisitor.RemoveRedundantElseVisitor,0,10,0,2,0,3,0,2,0,1
jadx-core,jadx.core.dex.visitors.regions,IfMakerHelper,234,706,56,124,51,180,41,67,1,17
jadx-core,jadx.core.dex.visitors.regions,IfRegionVisitor.ProcessIfRegionVisitor,0,14,0,2,0,5,0,2,0,1
jadx-core,jadx.core.dex.visitors.regions,CheckRegions,2,131,6,18,2,31,6,10,0,4
jadx-core,jadx.core.dex.visitors.regions,RegionMakerVisitor,49,106,9,11,13,30,7,11,0,8
jadx-core,jadx.core.dex.visitors.regions,LoopRegionVisitor,452,504,119,85,131,140,79,38,2,13
jadx-core,jadx.core.dex.visitors.regions,TernaryMod,34,664,35,101,17,175,34,47,0,13
jadx-core,jadx.core.dex.visitors.regions,RegionStack,16,84,1,7,3,24,3,12,2,9
jadx-core,jadx.core.dex.visitors.regions,ProcessTryCatchRegions,34,217,12,38,10,53,13,20,1,7
jadx-core,jadx.core.dex.visitors.regions,CleanRegions.RemoveRegionVisitor,0,64,0,16,0,20,0,10,0,2
jadx-core,jadx.core.dex.visitors.regions,RegionMakerVisitor.PostRegionVisitor,28,198,4,36,4,55,4,22,0,6
jadx-core,jadx.core.dex.visitors.regions,TracedRegionVisitor,0,30,0,0,0,9,0,4,0,4
jadx-core,jadx.core.dex.visitors.regions,RegionMaker,524,2429,147,375,139,591,110,195,3,40
jadx-core,jadx.core.dex.visitors.regions,IfRegionVisitor,36,329,27,77,14,91,23,39,0,10
jadx-core,jadx.core.dex.visitors.regions,RegionStack.State,8,28,0,0,1,8,1,3,1,3
jadx-core,jadx.core.dex.visitors.regions,DepthRegionTraversal,35,142,3,25,10,38,4,17,1,6
jadx-core,jadx.core.dex.nodes,RootNode,758,741,121,51,193,178,102,62,30,48
jadx-core,jadx.core.dex.nodes,IContainer,8,0,0,0,1,0,1,0,1,0
jadx-core,jadx.core.dex.nodes,ClassNode,902,874,124,84,222,237,109,106,33,78
jadx-core,jadx.core.dex.nodes,IMethodDetails,25,45,3,3,5,12,3,2,0,2
jadx-core,jadx.core.dex.nodes,MethodNode,392,791,54,60,104,208,58,94,21,74
jadx-core,jadx.core.dex.nodes,IBlock,0,5,0,0,0,2,0,1,0,1
jadx-core,jadx.core.dex.nodes,Edge,51,15,10,0,8,6,8,3,3,3
jadx-core,jadx.core.dex.nodes,InsnContainer,17,9,0,0,5,4,3,2,3,2
jadx-core,jadx.core.dex.nodes,FieldNode,40,129,2,6,12,37,10,22,8,20
jadx-core,jadx.core.dex.nodes,LoadStage,0,21,0,0,0,4,0,1,0,1
jadx-core,jadx.core.dex.nodes,BlockNode,27,280,4,20,4,80,4,42,1,33
jadx-core,jadx.core.dex.nodes,ProcessState,0,43,0,4,0,7,0,4,0,2
jadx-core,jadx.core.dex.nodes,PackageNode,238,135,33,11,57,40,43,14,23,12
jadx-core,jadx.core.dex.nodes,InsnNode,251,705,42,103,71,189,40,86,11,42
jadx-core,jadx.core.codegen.json,JsonMappingGen,226,0,12,0,60,0,11,0,5,0
jadx-core,jadx.core.codegen.json,JsonCodeGen,534,0,44,0,130,0,34,0,12,0
