GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,ArrayLength,158,0,14,0,31,0,20,0,13,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,AbstractFunctionInvokation,13,15,0,0,4,5,4,2,4,2
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,ComparisonOperation.BooleanComparisonType,0,48,0,0,0,8,0,3,0,3
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,LiteralHex,10,0,0,0,3,0,2,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,LambdaExpressionNewArray,55,0,2,0,15,0,12,0,11,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,ArithmeticMonOperation,194,19,29,1,34,5,27,2,12,2
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,StaticFunctionInvokationExplicit,158,0,26,0,26,0,20,0,7,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,DynamicConstExpression,150,0,16,0,26,0,19,0,11,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,MemberFunctionInvokation,192,0,18,0,34,0,18,0,9,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,MethodHandlePlaceholder.new UnaryFunction() {...},11,0,0,0,2,0,2,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,ArrayIndex,111,160,16,10,19,34,20,11,8,10
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,BooleanOperation,516,0,53,0,98,0,53,0,26,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,CompOp,54,109,17,3,17,18,17,7,0,6
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,LValueExpression,90,88,15,3,16,23,15,13,7,12
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,Literal,157,146,40,5,31,34,30,16,6,15
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,InstanceOfExpressionDefining,215,0,24,0,40,0,26,0,14,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,ArithmeticMutationOperation,279,0,28,0,47,0,32,0,18,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,ConstructorInvokationAnonymousInner,224,0,22,0,55,0,22,0,11,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,AbstractExpression,61,79,12,8,15,26,14,13,4,12
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,NewPrimitiveArray,140,71,18,4,24,18,19,8,8,8
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,ArithmeticPostMutationOperation,155,0,22,0,30,0,27,0,16,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,AbstractFunctionInvokationExplicit,67,0,2,0,19,0,10,0,9,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,AbstractConstructorInvokation,329,0,48,0,75,0,40,0,16,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,DynamicInvokation,282,0,36,0,52,0,32,0,14,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,LambdaExpression,367,0,56,0,66,0,44,0,16,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,ArithmeticPreMutationOperation,102,61,21,3,17,14,19,9,7,9
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,NotOperation,191,0,22,0,42,0,31,0,20,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,NewObjectArray,320,0,50,0,58,0,40,0,15,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.expression,StaticFunctionInvokation,452,0,52,0,94,0,49,0,23,0
cfr,org.benf.cfr.reader.util.lambda,LambdaUtils,97,0,9,0,22,0,11,0,6,0
cfr,org.benf.cfr.reader.util.getopt,BadParametersException,34,0,0,0,7,0,2,0,2,0
cfr,org.benf.cfr.reader.util.getopt,PermittedOptionProvider.Argument,0,14,0,0,0,4,0,2,0,2
cfr,org.benf.cfr.reader.util.getopt,OptionsImpl.ExperimentalVersionSpecificDefaulter,87,34,11,5,10,10,10,3,2,3
cfr,org.benf.cfr.reader.util.getopt,GetOptParser,357,96,41,7,71,21,29,6,7,4
cfr,org.benf.cfr.reader.util.getopt,GetOptParser.OptData,21,13,0,0,8,5,4,1,4,1
cfr,org.benf.cfr.reader.util.getopt,OptionsImpl,2,1133,1,1,0,123,1,7,0,7
cfr,org.benf.cfr.reader.util.getopt,PermittedOptionProvider.ArgumentParam,107,28,18,0,18,10,12,4,3,4
cfr,org.benf.cfr.reader.util.getopt,MutableOptions,13,117,4,8,4,25,4,9,0,7
cfr,org.benf.cfr.reader.util.getopt,OptionsImpl.DefaultChainBooleanDecoder,20,28,2,4,3,6,4,3,2,2
cfr,org.benf.cfr.reader.util.getopt,OptionsImpl.DefaultingBooleanDecoder,8,13,1,1,2,4,3,2,2,2
cfr,org.benf.cfr.reader.util.getopt,OptionsImpl.VersionSpecificDefaulter,27,25,2,4,2,7,4,3,2,2
cfr,org.benf.cfr.reader.util.getopt,OptionsImpl.DefaultNullEnumDecoder,19,10,1,1,3,4,3,2,2,2
cfr,org.benf.cfr.reader.util.getopt,OptionsImpl.new OptionDecoder() {...},4,12,0,2,2,3,2,3,2,2
cfr,org.benf.cfr.reader.util.getopt,OptionsImpl.new OptionDecoder() {...},4,5,0,0,2,2,2,2,2,2
cfr,org.benf.cfr.reader.util.getopt,OptionsImpl.new OptionDecoder() {...},56,7,5,1,12,2,5,2,2,2
cfr,org.benf.cfr.reader.util.getopt,OptionsImpl.DefaultingIntDecoder,17,19,1,3,2,7,3,3,2,2
cfr,org.benf.cfr.reader.util.getopt,OptionsImpl.CFRFactory,0,9,0,0,0,3,0,3,0,3
cfr,org.benf.cfr.reader.util.getopt,GetOptParser.new Comparator() {...},23,0,4,0,4,0,4,0,2,0
cfr,org.benf.cfr.reader.state,OsInfo,7,15,2,2,1,4,3,1,1,1
cfr,org.benf.cfr.reader.state,ClassFileSourceChained,112,0,18,0,31,0,15,0,6,0
cfr,org.benf.cfr.reader.state,ClassFileRelocator.NopRelocator,0,10,0,0,0,3,0,3,0,3
cfr,org.benf.cfr.reader.state,TypeUsageInformationImpl.FieldClash,6,6,0,0,1,1,1,1,1,1
cfr,org.benf.cfr.reader.state,OverloadMethodSetCache,19,10,0,0,3,2,2,1,2,1
cfr,org.benf.cfr.reader.state,OsInfo.OS,0,155,0,0,0,10,0,4,0,4
cfr,org.benf.cfr.reader.state,ClassNameFunctionCase,102,0,8,0,20,0,7,0,3,0
cfr,org.benf.cfr.reader.state,OverloadMethodSetCache.new UnaryFunction() {...},2,6,0,0,1,1,1,1,1,1
cfr,org.benf.cfr.reader.state,LocalClassAwareTypeUsageInformation.new UnaryFunction() {...},9,0,0,0,2,0,2,0,2,0
cfr,org.benf.cfr.reader.state,AbstractTypeUsageCollector,13,37,3,9,2,11,4,7,1,4
cfr,org.benf.cfr.reader.state,ClassFileRelocator.RenamingRelocator.FileDets,12,0,0,0,5,0,1,0,1,0
cfr,org.benf.cfr.reader.state,ClassFileRelocator.PrefixRelocator,11,24,3,1,1,7,2,2,0,2
cfr,org.benf.cfr.reader.state,TypeUsageInformationImpl.new Comparable() {...},71,0,10,0,18,0,7,0,2,0
cfr,org.benf.cfr.reader.state,ClassFileSourceImpl.new Predicate() {...},10,0,0,0,2,0,2,0,2,0
cfr,org.benf.cfr.reader.state,ClassFileSourceImpl.new UnaryFunction() {...},14,0,0,0,2,0,2,0,2,0
cfr,org.benf.cfr.reader.state,ClassNameFunctionInvalid,90,0,8,0,20,0,7,0,3,0
cfr,org.benf.cfr.reader.state,LocalClassAwareTypeUsageInformation,199,0,18,0,42,0,22,0,13,0
cfr,org.benf.cfr.reader.state,TypeUsageUtils,154,0,28,0,41,0,16,0,2,0
cfr,org.benf.cfr.reader.state,ClassFileRelocator.Configurator,140,32,15,5,20,5,10,3,1,2
cfr,org.benf.cfr.reader.state,DetectedStaticImport,64,0,10,0,15,0,10,0,5,0
cfr,org.benf.cfr.reader.state,ClassRenamer,126,21,15,3,27,7,13,1,4,1
cfr,org.benf.cfr.reader.state,ClassFileSourceImpl,426,602,61,63,84,142,49,32,3,16
cfr,org.benf.cfr.reader.state,DCCommonState,218,184,16,4,51,44,18,14,8,14
cfr,org.benf.cfr.reader.state,JarContentImpl,6,15,0,0,2,6,2,2,2,2
cfr,org.benf.cfr.reader.state,ClassFileSourceImpl.JarSourceEntry,6,9,0,0,2,4,2,1,2,1
cfr,org.benf.cfr.reader.state,ClassFileRelocator.RenamingRelocator,139,0,12,0,18,0,10,0,4,0
cfr,org.benf.cfr.reader.state,InnerClassTypeUsageInformation,195,0,26,0,47,0,28,0,15,0
cfr,org.benf.cfr.reader.state,TypeUsageInformationEmpty,18,17,0,0,8,6,8,6,8,6
cfr,org.benf.cfr.reader.state,ClassFileSourceWrapper,37,0,0,0,11,0,6,0,6,0
cfr,org.benf.cfr.reader.state,TypeUsageInformationImpl,215,195,25,11,41,45,24,10,8,8
cfr,org.benf.cfr.reader.state,TypeUsageInformationImpl.new UnaryFunction() {...},0,8,0,0,0,2,0,2,0,2
cfr,org.benf.cfr.reader.state,TypeUsageInformationImpl.new Predicate() {...},0,13,0,0,0,2,0,2,0,2
cfr,org.benf.cfr.reader.state,TypeUsageInformationImpl.new Comparator() {...},0,18,0,0,0,2,0,2,0,2
cfr,org.benf.cfr.reader.state,TypeUsageInformationImpl.new UnaryFunction() {...},13,0,0,0,2,0,2,0,2,0
cfr,org.benf.cfr.reader.state,DCCommonState.new UnaryFunction() {...},5,6,0,0,1,1,1,1,1,1
cfr,org.benf.cfr.reader.state,DCCommonState.new UnaryFunction() {...},8,0,0,0,2,0,2,0,2,0
cfr,org.benf.cfr.reader.state,DCCommonState.new UnaryFunction() {...},17,0,0,0,2,0,2,0,2,0
cfr,org.benf.cfr.reader.state,DCCommonState.new UnaryFunction() {...},0,11,0,0,0,2,0,2,0,2
cfr,org.benf.cfr.reader.state,ClassCache,74,104,10,4,16,28,8,7,2,6
cfr,org.benf.cfr.reader.state,TypeUsageCollectingDumper,27,111,0,2,10,39,9,29,9,28
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op2rewriters,Op02GetClassRewriter,157,61,42,8,37,15,25,7,2,5
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op2rewriters,TypeHintRecoveryNone,1,5,0,0,1,1,1,1,1,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op2rewriters,Op02RedundantStoreRewriter,401,0,62,0,97,0,35,0,4,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op2rewriters,TypeHintRecoveryImpl,73,0,8,0,19,0,6,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op2rewriters,GetClassTestLambda,39,0,2,0,11,0,4,0,3,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op2rewriters,GetClassTestInnerConstructor,27,7,4,0,6,2,3,2,1,2
cfr,org.benf.cfr.reader.bytecode.analysis.parse.wildcard,WildcardMatch.StackLabelWildCard,34,0,4,0,11,0,6,0,4,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.wildcard,WildcardMatch,387,310,28,12,74,72,37,18,22,13
cfr,org.benf.cfr.reader.bytecode.analysis.parse.wildcard,WildcardMatch.AbstractBaseExpressionWildcard,73,6,0,0,20,2,20,2,20,2
cfr,org.benf.cfr.reader.bytecode.analysis.parse.wildcard,WildcardMatch.ListWildcard,51,0,8,0,13,0,10,0,6,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.wildcard,WildcardMatch.AnyOneOfExpression,25,0,2,0,8,0,5,0,4,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.wildcard,WildcardMatch.BlockWildcard,46,0,10,0,13,0,9,0,4,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.wildcard,WildcardMatch.ExpressionWildcard,11,19,2,2,4,7,3,3,1,3
cfr,org.benf.cfr.reader.bytecode.analysis.parse.wildcard,WildcardMatch.NewArrayWildcard,17,42,4,6,3,13,4,5,1,3
cfr,org.benf.cfr.reader.bytecode.analysis.parse.wildcard,WildcardMatch.StaticVariableWildcard,74,0,14,0,19,0,11,0,4,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.wildcard,WildcardMatch.DebugDumpable,17,0,0,0,1,0,1,0,1,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.wildcard,WildcardMatch.ArithmeticMutationWildcard,83,0,12,0,19,0,11,0,5,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.wildcard,WildcardMatch.BlockIdentifierWildcard,43,0,8,0,12,0,8,0,4,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.wildcard,WildcardMatch.ConstructorInvokationSimpleWildcard,52,17,14,0,11,6,9,2,2,2
cfr,org.benf.cfr.reader.bytecode.analysis.parse.wildcard,WildcardMatch.CastExpressionWildcard,70,0,14,0,17,0,11,0,4,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.wildcard,WildcardMatch.StaticFunctionInvokationWildcard,121,0,24,0,26,0,16,0,4,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.wildcard,WildcardMatch.SuperFunctionInvokationWildcard,48,30,9,3,8,10,7,3,1,3
cfr,org.benf.cfr.reader.bytecode.analysis.parse.wildcard,WildcardMatch.MemberFunctionInvokationWildcard,90,21,19,1,18,7,12,2,2,2
cfr,org.benf.cfr.reader.bytecode.analysis.parse.wildcard,WildcardMatch.LValueWildcard,75,27,5,3,26,10,26,4,22,4
cfr,org.benf.cfr.reader.bytecode.analysis.parse.wildcard,WildcardMatch.ConstructorInvokationAnonymousInnerWildcard,74,0,16,0,18,0,12,0,4,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.wildcard,WildcardMatch.ConditionalExpressionWildcard,70,0,8,0,19,0,15,0,11,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.wildcard,OptionalMatch,38,0,4,0,12,0,6,0,4,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.lvalue,StaticVariable,113,9,12,0,26,3,19,1,13,1
cfr,org.benf.cfr.reader.bytecode.analysis.parse.lvalue,SentinelLocalClassLValue,90,0,14,0,24,0,24,0,17,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.lvalue,AbstractFieldVariable,269,13,26,0,73,5,35,1,22,1
cfr,org.benf.cfr.reader.bytecode.analysis.parse.lvalue,FieldVariable,267,0,46,0,70,0,44,0,21,0
cfr,org.benf.cfr.reader.bytecode.analysis.parse.lvalue,ArrayVariable,29,74,2,2,9,20,10,11,8,11
cfr,org.benf.cfr.reader.bytecode.analysis.parse.lvalue,AbstractLValue,36,45,4,2,10,15,10,8,7,8
cfr,org.benf.cfr.reader.bytecode.analysis.parse.lvalue,StackSSALabel,64,68,8,8,16,18,17,11,11,9
cfr,org.benf.cfr.reader.bytecode.analysis.parse.lvalue,LocalVariable,35,170,5,11,12,45,11,22,7,18
