GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
engine,org.jetbrains.java.decompiler.modules.decompiler,LabelHelper.LabelSets,0,13,0,0,0,3,0,1,0,1
engine,org.jetbrains.java.decompiler.modules.decompiler,SwitchHelper.TempVarAssignmentItem,18,0,0,0,3,0,2,0,2,0
engine,org.jetbrains.java.decompiler.modules.decompiler,SwitchHelper.StringSwitchRecognizer.JavacStringRecognizer,267,0,66,0,48,0,34,0,1,0
engine,org.jetbrains.java.decompiler.modules.decompiler,ClasspathHelper,3,155,0,12,1,29,1,11,1,5
engine,org.jetbrains.java.decompiler.modules.decompiler,DomHelper,194,1271,40,204,45,291,31,103,1,11
engine,org.jetbrains.java.decompiler.modules.decompiler,SwitchHelper.SwitchOnStringCandidate,29,0,6,0,6,0,4,0,1,0
engine,org.jetbrains.java.decompiler.modules.decompiler,InlineSingleBlockHelper,31,381,7,63,8,87,7,36,1,7
engine,org.jetbrains.java.decompiler.modules.decompiler,ClearStructHelper,3,24,0,2,1,8,1,2,1,1
engine,org.jetbrains.java.decompiler.modules.decompiler,LoopExtractHelper,5,372,5,73,2,86,6,41,1,7
engine,org.jetbrains.java.decompiler.modules.decompiler,StatEdge.EdgeType,0,62,0,0,0,10,0,3,0,3
engine,org.jetbrains.java.decompiler.modules.decompiler,IfHelper,325,1370,27,219,67,303,25,113,1,11
engine,org.jetbrains.java.decompiler.modules.decompiler,IdeaNotNullHelper,626,69,125,13,137,21,69,6,3,3
engine,org.jetbrains.java.decompiler.modules.decompiler,ConcatenationHelper,363,193,92,23,79,42,58,9,4,4
engine,org.jetbrains.java.decompiler.modules.decompiler,ClasspathHelper.new ClassLoader() {...},0,4,0,0,0,1,0,1,0,1
engine,org.jetbrains.java.decompiler.modules.decompiler,SwitchPatternHelper.PatternContainer,65,0,2,0,14,0,6,0,5,0
engine,org.jetbrains.java.decompiler.modules.decompiler,ExitHelper,121,436,19,87,28,98,18,42,1,6
engine,org.jetbrains.java.decompiler.modules.decompiler,SwitchHelper.SwitchOnStringCandidate.EcjSwitchCandidate,194,0,20,0,40,0,16,0,6,0
engine,org.jetbrains.java.decompiler.modules.decompiler,PatternHelper.PatternVariableCandidate,50,0,0,0,17,0,9,0,9,0
engine,org.jetbrains.java.decompiler.modules.decompiler,PatternHelper.VarTracker,190,0,10,0,38,0,12,0,7,0
engine,org.jetbrains.java.decompiler.modules.decompiler,LabelHelper,35,1244,18,213,7,274,18,116,1,14
engine,org.jetbrains.java.decompiler.modules.decompiler,SwitchHelper.SwitchOnStringCandidate.JavacSwitchCandidate.NewSelector,9,0,0,0,1,0,1,0,1,0
engine,org.jetbrains.java.decompiler.modules.decompiler,PPandMMHelper,0,262,1,45,0,67,1,26,0,4
engine,org.jetbrains.java.decompiler.modules.decompiler,SwitchPatternHelper,159,15,42,2,36,4,26,1,4,1
engine,org.jetbrains.java.decompiler.modules.decompiler,SimplifyExprentsHelper,625,1256,150,258,133,273,99,125,1,19
engine,org.jetbrains.java.decompiler.modules.decompiler,PatternHelper,1476,4,271,1,309,1,162,1,26,1
engine,org.jetbrains.java.decompiler.modules.decompiler,PrimitiveExpressionList,0,30,0,0,0,9,0,5,0,5
engine,org.jetbrains.java.decompiler.modules.decompiler,IfHelper.IfNode,0,28,0,0,0,8,0,2,0,2
engine,org.jetbrains.java.decompiler.modules.decompiler,FinallyProcessor.new Object() {...},0,18,0,0,0,5,0,1,0,1
engine,org.jetbrains.java.decompiler.modules.decompiler,FinallyProcessor.Record,0,9,0,0,0,4,0,1,0,1
engine,org.jetbrains.java.decompiler.modules.decompiler,FinallyProcessor.Area,0,12,0,0,0,5,0,1,0,1
engine,org.jetbrains.java.decompiler.modules.decompiler,SwitchHelper.SwitchOnStringCandidate.JavacSwitchCandidate,231,0,28,0,50,0,19,0,5,0
engine,org.jetbrains.java.decompiler.modules.decompiler,StatEdge.EdgeDirection,0,15,0,0,0,3,0,1,0,1
engine,org.jetbrains.java.decompiler.modules.decompiler,ExprProcessor,548,2570,124,259,100,404,98,154,8,34
engine,org.jetbrains.java.decompiler.modules.decompiler,StrongConnectivityHelper,3,308,1,27,1,61,1,19,0,6
engine,org.jetbrains.java.decompiler.modules.decompiler,SwitchPatternHelper.JavacReferenceFinder.Root,12,0,0,0,1,0,1,0,1,0
engine,org.jetbrains.java.decompiler.modules.decompiler,SwitchHelper,903,99,187,11,196,20,119,7,22,5
engine,org.jetbrains.java.decompiler.modules.decompiler,StatEdge,48,65,0,2,10,24,2,11,2,10
engine,org.jetbrains.java.decompiler.modules.decompiler,SecondaryFunctionsHelper,278,915,35,164,38,180,29,81,1,4
engine,org.jetbrains.java.decompiler.util,InterpreterUtil,95,65,14,4,22,15,14,6,6,5
engine,org.jetbrains.java.decompiler.util,SFormsFastMapDirect.new Map.Entry() {...},2,27,0,0,1,5,1,3,1,3
engine,org.jetbrains.java.decompiler.util,FastFixedSetFactory.FastFixedSetIterator,15,136,4,12,3,35,3,10,0,5
engine,org.jetbrains.java.decompiler.util,FastFixedSetFactory,0,71,0,4,0,17,0,6,0,4
engine,org.jetbrains.java.decompiler.util,FastSparseSetFactory.FastSparseSet,76,534,14,68,14,117,13,50,2,20
engine,org.jetbrains.java.decompiler.util,TextUtil,86,1092,25,13,15,14,21,9,6,5
engine,org.jetbrains.java.decompiler.util,FastSparseSetFactory.FastSparseSetIterator,27,130,2,16,4,34,3,11,1,4
engine,org.jetbrains.java.decompiler.util,FastSparseSetFactory,0,117,1,7,0,26,1,8,0,5
engine,org.jetbrains.java.decompiler.util,VBStyleCollection,30,317,2,12,8,71,5,25,3,20
engine,org.jetbrains.java.decompiler.util,TextBuffer,429,354,62,24,84,82,37,32,3,23
engine,org.jetbrains.java.decompiler.util,SFormsFastMapDirect,70,723,11,99,16,183,9,64,1,17
engine,org.jetbrains.java.decompiler.util,ListStack,61,55,4,0,17,16,7,6,5,6
engine,org.jetbrains.java.decompiler.util,DataInputFullStream,0,15,0,0,0,5,0,3,0,3
engine,org.jetbrains.java.decompiler.util,FastFixedSetFactory.FastFixedSet,61,379,7,35,12,78,5,36,1,19
engine,org.jetbrains.java.decompiler.struct,ContextUnit,118,222,13,16,22,48,13,11,2,7
engine,org.jetbrains.java.decompiler.struct,StructClass,82,321,29,25,9,71,29,30,5,27
engine,org.jetbrains.java.decompiler.struct,StructTypePathEntry.Kind,42,0,0,0,9,0,3,0,3,0
engine,org.jetbrains.java.decompiler.struct,StructMethod,66,798,16,68,17,158,17,46,2,13
engine,org.jetbrains.java.decompiler.struct,StructField,9,49,0,0,2,12,2,4,2,4
engine,org.jetbrains.java.decompiler.struct,StructMember,103,103,12,10,26,24,15,10,7,7
engine,org.jetbrains.java.decompiler.struct,StructContext,195,252,24,22,35,58,18,13,1,7
engine,org.jetbrains.java.decompiler.struct,StructTypePathEntry,15,0,0,0,6,0,3,0,3,0
engine,org.jetbrains.java.decompiler.struct,StructRecordComponent,37,0,0,0,8,0,2,0,2,0
engine,org.jetbrains.java.decompiler.modules.decompiler.typeann,TargetInfo.TypeParameterBoundTarget,45,0,6,0,13,0,8,0,5,0
engine,org.jetbrains.java.decompiler.modules.decompiler.typeann,TargetInfo.OffsetTarget,9,0,0,0,4,0,2,0,2,0
engine,org.jetbrains.java.decompiler.modules.decompiler.typeann,TypeAnnotation,90,18,11,1,26,6,15,2,9,2
engine,org.jetbrains.java.decompiler.modules.decompiler.typeann,TargetInfo.ThrowsTarget,33,0,4,0,9,0,6,0,4,0
engine,org.jetbrains.java.decompiler.modules.decompiler.typeann,TargetInfo.CatchTarget,9,0,0,0,4,0,2,0,2,0
engine,org.jetbrains.java.decompiler.modules.decompiler.typeann,TargetInfo.FormalParameterTarget,36,9,4,0,10,3,7,1,5,1
engine,org.jetbrains.java.decompiler.modules.decompiler.typeann,TargetInfo.LocalvarTarget.Offsets,21,0,0,0,8,0,4,0,4,0
engine,org.jetbrains.java.decompiler.modules.decompiler.typeann,TargetInfo.EmptyTarget,7,8,0,0,1,3,2,1,2,1
engine,org.jetbrains.java.decompiler.modules.decompiler.typeann,TargetInfo.SupertypeTarget,55,8,10,0,12,3,11,1,6,1
engine,org.jetbrains.java.decompiler.modules.decompiler.typeann,TargetInfo.TypeArgumentTarget,15,0,0,0,6,0,3,0,3,0
engine,org.jetbrains.java.decompiler.modules.decompiler.typeann,TargetInfo.TypeParameterTarget,33,0,4,0,10,0,6,0,4,0
engine,org.jetbrains.java.decompiler.modules.decompiler.typeann,TypeAnnotationWriteHelper,51,8,2,0,13,3,9,1,8,1
engine,org.jetbrains.java.decompiler.modules.decompiler.typeann,TargetInfo.LocalvarTarget,9,0,0,0,4,0,2,0,2,0
engine,org.jetbrains.java.decompiler.modules.decompiler.deobfuscator,IrreducibleCFGDeobfuscator.new Object() {...},0,16,0,0,0,5,0,1,0,1
engine,org.jetbrains.java.decompiler.modules.decompiler.deobfuscator,ExceptionDeobfuscator.Range,0,15,0,0,0,6,0,1,0,1
engine,org.jetbrains.java.decompiler.modules.decompiler.deobfuscator,ExceptionDeobfuscator,790,554,104,78,165,118,69,39,9,8
engine,org.jetbrains.java.decompiler.modules.decompiler.deobfuscator,IrreducibleCFGDeobfuscator,338,187,40,22,73,39,27,11,6,1
engine,org.jetbrains.java.decompiler.modules.decompiler.deobfuscator,ExceptionDeobfuscator.new IGraph() {...},18,0,0,0,3,0,3,0,3,0
engine,org.jetbrains.java.decompiler.modules.decompiler.deobfuscator,ExceptionDeobfuscator.new IGraph() {...},0,18,0,0,0,3,0,3,0,3
engine,org.jetbrains.java.decompiler.modules.code,DeadCodeHelper,504,790,103,127,126,174,71,55,3,8
engine,org.jetbrains.java.decompiler.struct.consts,ConstantPool,211,322,45,27,35,59,28,22,2,6
engine,org.jetbrains.java.decompiler.struct.consts,PooledConstant,1,6,0,0,1,3,1,1,1,1
engine,org.jetbrains.java.decompiler.struct.consts,LinkConstant,73,125,21,19,13,24,16,9,2,3
engine,org.jetbrains.java.decompiler.struct.consts,PrimitiveConstant,46,59,18,8,4,16,11,8,1,5
engine,org.jetbrains.java.decompiler.struct.gen,MethodDescriptor,137,161,21,24,30,32,16,13,3,3
engine,org.jetbrains.java.decompiler.struct.gen,FieldDescriptor,35,49,6,2,6,13,6,4,2,4
engine,org.jetbrains.java.decompiler.struct.gen,VarType,133,637,51,124,36,158,44,96,2,26
engine,org.jetbrains.java.decompiler.struct.gen,Type,37,0,2,0,4,0,2,0,1,0
engine,org.jetbrains.java.decompiler.struct.gen,DataPoint,135,0,12,0,27,0,13,0,7,0
engine,org.jetbrains.java.decompiler.struct.match,MatchEngine,50,478,11,31,14,87,11,19,2,4
engine,org.jetbrains.java.decompiler.struct.match,MatchNode.RuleValue,25,9,4,0,3,4,4,1,2,1
engine,org.jetbrains.java.decompiler.struct.match,IMatchable.MatchProperties,0,111,0,0,0,19,0,1,0,1
engine,org.jetbrains.java.decompiler.struct.match,MatchNode,0,51,0,2,0,14,0,8,0,7
engine,org.jetbrains.java.decompiler.modules.decompiler.sforms,SSAUConstructorSparseEx,35,2007,23,222,8,383,20,123,0,19
engine,org.jetbrains.java.decompiler.modules.decompiler.sforms,DirectGraph,6,208,1,19,2,52,1,13,0,4
engine,org.jetbrains.java.decompiler.modules.decompiler.sforms,FlattenStatementsHelper.Edge,0,12,0,0,0,5,0,1,0,1
engine,org.jetbrains.java.decompiler.modules.decompiler.sforms,FlattenStatementsHelper.FinallyPathWrapper,12,47,2,2,1,9,3,3,1,3
engine,org.jetbrains.java.decompiler.modules.decompiler.sforms,SSAConstructorSparseEx,16,1171,14,133,3,228,12,76,0,13
engine,org.jetbrains.java.decompiler.modules.decompiler.sforms,DirectNode.DirectNodeType,0,39,0,0,0,7,0,1,0,1
engine,org.jetbrains.java.decompiler.modules.decompiler.sforms,DirectNode,3,62,0,0,1,15,1,2,1,2
engine,org.jetbrains.java.decompiler.modules.decompiler.sforms,FlattenStatementsHelper.StackEntry,0,42,0,0,0,13,0,2,0,2
engine,org.jetbrains.java.decompiler.modules.decompiler.sforms,FlattenStatementsHelper.new Object() {...},0,15,0,0,0,5,0,1,0,1
engine,org.jetbrains.java.decompiler.modules.decompiler.sforms,FlattenStatementsHelper,389,1127,45,105,52,184,32,54,0,8
engine,org.jetbrains.java.decompiler.main.collectors,ImportCollector,60,380,25,53,12,83,23,24,0,8
engine,org.jetbrains.java.decompiler.main.collectors,VarNamesCollector,17,31,1,1,4,8,2,4,1,4
engine,org.jetbrains.java.decompiler.main.collectors,BytecodeMappingTracer,2,221,3,17,1,48,3,21,0,14
engine,org.jetbrains.java.decompiler.main.collectors,CounterContainer,0,40,0,0,0,6,0,4,0,4
engine,org.jetbrains.java.decompiler.main.collectors,BytecodeSourceMapper,7,345,6,20,1,60,5,16,0,8
engine,org.jetbrains.java.decompiler.modules.decompiler.exps,ArrayExprent,23,167,4,14,4,36,4,16,0,11
engine,org.jetbrains.java.decompiler.modules.decompiler.exps,FieldExprent,54,294,25,33,13,64,23,22,1,15
engine,org.jetbrains.java.decompiler.modules.decompiler.exps,ExitExprent,141,120,32,10,28,28,21,11,3,8
engine,org.jetbrains.java.decompiler.modules.decompiler.exps,IfExprent,34,188,7,5,5,26,6,11,1,10
engine,org.jetbrains.java.decompiler.modules.decompiler.exps,NewExprent,700,499,147,61,134,113,94,35,5,20
engine,org.jetbrains.java.decompiler.modules.decompiler.exps,AssertExprent,62,0,4,0,13,0,4,0,2,0
engine,org.jetbrains.java.decompiler.modules.decompiler.exps,AssignmentExprent,21,350,13,37,5,66,13,27,0,15
engine,org.jetbrains.java.decompiler.modules.decompiler.exps,VarExprent,173,288,41,31,33,80,34,30,5,23
engine,org.jetbrains.java.decompiler.modules.decompiler.exps,AnnotationExprent,200,0,32,0,38,0,22,0,6,0
engine,org.jetbrains.java.decompiler.modules.decompiler.exps,SwitchExprent,135,130,16,10,25,34,11,12,2,8
engine,org.jetbrains.java.decompiler.modules.decompiler.exps,InvocationExprent,492,931,135,130,98,202,103,75,9,30
engine,org.jetbrains.java.decompiler.modules.decompiler.exps,RecordVarExprent,173,0,18,0,39,0,16,0,7,0
engine,org.jetbrains.java.decompiler.modules.decompiler.exps,FunctionExprent,218,1387,25,141,28,181,25,92,0,22
engine,org.jetbrains.java.decompiler.modules.decompiler.exps,MonitorExprent,98,0,12,0,22,0,14,0,8,0
engine,org.jetbrains.java.decompiler.modules.decompiler.exps,ExprUtil,45,34,11,3,7,10,8,2,1,2
engine,org.jetbrains.java.decompiler.modules.decompiler.exps,Exprent,59,200,13,31,13,48,17,21,6,10
engine,org.jetbrains.java.decompiler.modules.decompiler.exps,ConstExprent,743,552,153,104,89,116,100,66,4,23
engine,org.jetbrains.java.decompiler.struct.lazy,LazyLoader.Link,0,9,0,0,0,4,0,1,0,1
engine,org.jetbrains.java.decompiler.struct.lazy,LazyLoader,48,202,10,16,13,50,12,10,2,7
engine,org.jetbrains.java.decompiler.modules.decompiler.decompose,GenericDominatorEngine,7,190,2,34,2,59,2,22,0,6
engine,org.jetbrains.java.decompiler.modules.decompiler.decompose,DominatorEngine,2,196,1,23,1,49,1,18,0,7
engine,org.jetbrains.java.decompiler.modules.decompiler.decompose,DominatorTreeExceptionFilter,0,385,0,42,0,79,0,30,0,9
engine,org.jetbrains.java.decompiler.modules.decompiler.decompose,FastExtendedPostdominanceHelper,5,752,2,90,1,164,2,55,0,11
engine,org.jetbrains.java.decompiler.code.cfg,ControlFlowGraph,1033,749,147,66,219,163,91,47,12,17
engine,org.jetbrains.java.decompiler.code.cfg,ControlFlowGraph.JsrRecord,12,0,0,0,5,0,1,0,1,0
engine,org.jetbrains.java.decompiler.code.cfg,BasicBlock,31,248,2,22,5,57,5,33,3,23
engine,org.jetbrains.java.decompiler.code.cfg,ExceptionRangeCFG,96,50,10,4,22,13,7,9,2,7
engine,org.jetbrains.java.decompiler.main.extern,IFernflowerPreferences,2,193,1,1,0,39,1,2,0,2
engine,org.jetbrains.java.decompiler.main.extern,IFernflowerLogger.Severity,0,39,0,0,0,5,0,2,0,2
engine,org.jetbrains.java.decompiler.main.extern,IFernflowerLogger,16,18,1,1,10,5,10,3,9,3
engine,org.jetbrains.java.decompiler.main.extern,ClassFormatException,4,0,0,0,2,0,1,0,1,0
engine,org.jetbrains.java.decompiler.main.extern,IIdentifierRenamer.Type,21,0,0,0,1,0,1,0,1,0
engine,org.jetbrains.java.decompiler.struct.attr,StructMethodParametersAttribute.Entry,9,0,0,0,4,0,1,0,1,0
engine,org.jetbrains.java.decompiler.struct.attr,StructModuleAttribute.OpensEntry,12,0,0,0,5,0,1,0,1,0
engine,org.jetbrains.java.decompiler.struct.attr,StructBootstrapMethodsAttribute,0,78,0,4,0,17,0,7,0,5
engine,org.jetbrains.java.decompiler.struct.attr,StructGenericSignatureAttribute,16,0,0,0,5,0,3,0,3,0
engine,org.jetbrains.java.decompiler.struct.attr,StructInnerClassesAttribute,5,72,3,5,1,15,3,4,0,3
engine,org.jetbrains.java.decompiler.struct.attr,StructEnclosingMethodAttribute,39,0,2,0,12,0,6,0,5,0
engine,org.jetbrains.java.decompiler.struct.attr,StructCodeAttribute,0,51,0,0,0,13,0,2,0,2
engine,org.jetbrains.java.decompiler.struct.attr,StructGeneralAttribute.Key,0,6,0,0,0,3,0,1,0,1
engine,org.jetbrains.java.decompiler.struct.attr,StructAnnDefaultAttribute,12,0,0,0,4,0,3,0,3,0
engine,org.jetbrains.java.decompiler.struct.attr,StructExceptionsAttribute,46,0,4,0,10,0,6,0,4,0
engine,org.jetbrains.java.decompiler.struct.attr,StructConstantValueAttribute,0,11,0,0,0,4,0,3,0,3
engine,org.jetbrains.java.decompiler.struct.attr,StructModuleAttribute,273,0,24,0,62,0,20,0,8,0
engine,org.jetbrains.java.decompiler.struct.attr,StructInnerClassesAttribute.Entry,0,21,0,0,0,8,0,1,0,1
engine,org.jetbrains.java.decompiler.struct.attr,StructAnnotationParameterAttribute,38,0,4,0,10,0,5,0,3,0
engine,org.jetbrains.java.decompiler.struct.attr,StructMethodParametersAttribute,54,0,6,0,13,0,6,0,3,0
engine,org.jetbrains.java.decompiler.struct.attr,StructLineNumberTableAttribute,9,71,5,7,3,14,4,6,0,4
engine,org.jetbrains.java.decompiler.struct.attr,StructLocalVariableTableAttribute,164,0,12,0,23,0,22,0,16,0
engine,org.jetbrains.java.decompiler.struct.attr,StructModuleAttribute.RequiresEntry,12,0,0,0,5,0,1,0,1,0
engine,org.jetbrains.java.decompiler.struct.attr,StructLocalVariableTableAttribute.LocalVariable,18,0,0,0,7,0,1,0,1,0
engine,org.jetbrains.java.decompiler.struct.attr,StructModuleAttribute.ExportsEntry,12,0,0,0,5,0,1,0,1,0
engine,org.jetbrains.java.decompiler.struct.attr,StructRecordAttribute,31,0,2,0,8,0,4,0,3,0
engine,org.jetbrains.java.decompiler.struct.attr,StructLocalVariableTypeTableAttribute,26,0,0,0,7,0,4,0,4,0
engine,org.jetbrains.java.decompiler.struct.attr,StructModuleAttribute.ProvidesEntry,9,0,0,0,4,0,1,0,1,0
engine,org.jetbrains.java.decompiler.struct.attr,StructAnnotationAttribute,342,0,40,0,70,0,36,0,6,0
engine,org.jetbrains.java.decompiler.struct.attr,StructTypeAnnotationAttribute,174,0,19,0,33,0,18,0,4,0
engine,org.jetbrains.java.decompiler.struct.attr,StructGeneralAttribute,57,289,18,28,15,52,19,8,1,3
engine,org.jetbrains.java.decompiler.struct.attr,StructPermittedSubclassesAttribute,32,0,2,0,8,0,4,0,3,0
engine,org.jetbrains.java.decompiler.struct.gen.generics,GenericType,360,0,49,0,107,0,44,0,14,0
engine,org.jetbrains.java.decompiler.struct.gen.generics,GenericMain,733,0,79,0,169,0,58,0,17,0
engine,org.jetbrains.java.decompiler.struct.gen.generics,GenericClassDescriptor,18,0,0,0,4,0,1,0,1,0
engine,org.jetbrains.java.decompiler.struct.gen.generics,GenericFieldDescriptor,6,0,0,0,3,0,1,0,1,0
engine,org.jetbrains.java.decompiler.struct.gen.generics,GenericMethodDescriptor,29,0,2,0,8,0,3,0,2,0
engine,org.jetbrains.java.decompiler.code,InstructionSequence,59,155,5,5,13,40,7,20,3,19
engine,org.jetbrains.java.decompiler.code,ExceptionTable,0,15,0,0,0,5,0,3,0,3
engine,org.jetbrains.java.decompiler.code,FullInstructionSequence,0,37,0,2,0,8,0,2,0,1
engine,org.jetbrains.java.decompiler.code,ExceptionHandler,21,24,0,0,2,8,1,1,1,1
engine,org.jetbrains.java.decompiler.code,Instruction,75,155,22,38,11,18,20,19,2,7
engine,org.jetbrains.java.decompiler.code,JumpInstruction,10,16,0,0,3,4,1,2,1,2
engine,org.jetbrains.java.decompiler.code,SimpleInstructionSequence,0,20,0,0,0,7,0,3,0,3
engine,org.jetbrains.java.decompiler.code,SwitchInstruction,22,109,0,8,5,21,1,9,1,5
engine,org.jetbrains.java.decompiler.modules.renamer,ClassWrapperNode,23,0,0,0,8,0,4,0,4,0
engine,org.jetbrains.java.decompiler.modules.renamer,ConverterHelper,542,0,48,0,42,0,33,0,9,0
engine,org.jetbrains.java.decompiler.modules.renamer,PoolInterceptor,38,0,0,0,8,0,4,0,4,0
engine,org.jetbrains.java.decompiler.modules.renamer,IdentifierConverter,842,0,108,0,192,0,66,0,12,0
engine,org.jetbrains.java.decompiler.modules.decompiler.vars,VarDefinitionHelper,11,724,8,105,3,163,8,55,0,6
engine,org.jetbrains.java.decompiler.modules.decompiler.vars,VarProcessor,157,189,27,13,28,37,24,18,7,15
engine,org.jetbrains.java.decompiler.modules.decompiler.vars,VarVersionPair,10,80,3,7,1,19,4,7,1,5
engine,org.jetbrains.java.decompiler.modules.decompiler.vars,VarTypeProcessor,9,634,2,89,3,120,3,59,1,15
engine,org.jetbrains.java.decompiler.modules.decompiler.vars,VarVersionsGraph.new IGraph() {...},0,19,0,0,0,3,0,3,0,3
engine,org.jetbrains.java.decompiler.modules.decompiler.vars,VarVersionsProcessor,47,840,16,111,11,178,16,65,2,13
